2.605,2.605,1.123,2.861,1.738,0.0,
2.605,2.605,1.135,3.422,2.286,0.0,
2.605,2.605,1.151,3.986,2.835,0.0,
2.605,2.605,1.171,4.554,3.383,0.0,
2.605,2.605,1.194,5.126,3.932,0.0,
2.605,2.605,1.22,5.701,4.481,0.0,
2.605,2.605,1.25,6.28,5.03,0.0,
2.605,2.605,1.284,6.863,5.579,0.0,
2.605,2.605,1.321,7.45,6.129,0.0,
2.605,2.605,1.361,8.041,6.68,0.0,
2.605,2.605,1.405,8.635,7.23,0.0,
2.605,2.605,1.452,9.234,7.782,0.0,
2.605,2.605,1.503,9.836,8.333,0.0,
2.605,2.605,1.557,10.443,8.886,0.0,
2.605,2.605,1.615,11.054,9.438,0.0,
2.605,2.605,1.677,11.669,9.992,0.0,
2.605,2.605,1.742,12.288,10.546,0.0,
2.605,2.605,1.81,12.911,11.101,0.0,
2.605,2.605,1.882,13.539,11.657,0.0,
2.605,2.605,1.958,14.171,12.213,0.0,
2.605,2.605,2.037,14.808,12.771,0.0,
2.605,2.605,2.12,15.449,13.329,0.0,
2.605,2.605,2.207,16.094,13.888,0.0,
2.605,2.605,2.297,16.744,14.448,0.0,
2.605,2.605,2.391,17.399,15.009,0.0,
2.605,2.605,2.488,18.058,15.57,0.0,
2.605,2.605,2.589,18.722,16.133,0.0,
2.605,2.605,2.694,19.391,16.697,0.0,
2.605,2.605,2.803,20.065,17.262,0.0,
2.605,2.605,2.915,20.743,17.828,0.0,
2.605,2.605,3.031,21.426,18.396,0.0,
2.605,2.605,3.151,22.115,18.964,0.0,
2.605,2.605,3.274,22.808,19.534,0.0,
2.605,2.605,3.402,23.506,20.104,0.0,
2.605,2.605,3.533,24.209,20.676,0.0,
2.605,2.605,3.668,24.918,21.25,0.0,
2.605,2.605,3.807,25.631,21.824,0.0,
2.605,2.605,3.95,26.35,22.4,0.0,
2.605,2.605,4.097,27.074,22.978,0.0,
2.605,2.605,4.247,27.803,23.556,0.0,
2.605,2.605,4.402,28.538,24.136,0.0,
2.605,2.605,4.56,29.278,24.718,0.0,
2.605,2.605,4.723,30.024,25.301,0.0,
2.605,2.605,4.889,30.774,25.885,0.0,
